LHS	RHS	LHS_supp_count	RULE_supp_count	LHS_supp	RULE_supp	RULE_conf	links
01-H. owned,07-Wife:bachelor	02-Det. house	123	106	0.08189081225033289	0.07057256990679095	0.8617886178861789	
07-Wife:bachelor	11-Wife.work.class=PrivateWorker	217	141	0.14447403462050598	0.09387483355525965	0.6497695852534562	
07-Wife:bachelor,11-Wife.work.class=PrivateWorker	03-Vechicl.=2	141	102	0.09387483355525965	0.06790945406125166	0.723404255319149	
03-Vechicl.=2,07-Wife:bachelor	11-Wife.work.class=PrivateWorker	149	102	0.09920106524633822	0.06790945406125166	0.6845637583892618	
07-Wife:bachelor,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	141	112	0.09387483355525965	0.07456724367509987	0.7943262411347518	
07-Wife:bachelor,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	156	112	0.10386151797603196	0.07456724367509987	0.717948717948718	
07-Wife:bachelor	NO	217	148	0.14447403462050598	0.0985352862849534	0.6820276497695853	
07-Wife:bachelor,NO	03-Vechicl.=2	148	102	0.0985352862849534	0.06790945406125166	0.6891891891891891	
03-Vechicl.=2,07-Wife:bachelor	NO	149	102	0.09920106524633822	0.06790945406125166	0.6845637583892618	
07-Wife:bachelor,NO	10-Husb.work.class=PrivateWorker	148	111	0.0985352862849534	0.07390146471371505	0.75	
07-Wife:bachelor,10-Husb.work.class=PrivateWorker	NO	156	111	0.10386151797603196	0.07390146471371505	0.7115384615384616	
07-Wife:bachelor	03-Vechicl.=2	217	149	0.14447403462050598	0.09920106524633822	0.6866359447004609	
07-Wife:bachelor,10-Husb.work.class=PrivateWorker	03-Vechicl.=2	156	103	0.10386151797603196	0.06857523302263649	0.6602564102564102	
03-Vechicl.=2,07-Wife:bachelor	10-Husb.work.class=PrivateWorker	149	103	0.09920106524633822	0.06857523302263649	0.6912751677852349	
07-Wife:bachelor	10-Husb.work.class=PrivateWorker	217	156	0.14447403462050598	0.10386151797603196	0.7188940092165899	
12-Husb.Income=06	NO	218	133	0.14513981358189082	0.08854860186418109	0.6100917431192661	
12-Husb.Income=06,NO	11-Wife.work.class=PrivateWorker	133	103	0.08854860186418109	0.06857523302263649	0.7744360902255639	
11-Wife.work.class=PrivateWorker,12-Husb.Income=06	NO	167	103	0.11118508655126498	0.06857523302263649	0.6167664670658682	
12-Husb.Income=06,NO	10-Husb.work.class=PrivateWorker	133	110	0.08854860186418109	0.07323568575233022	0.8270676691729323	
10-Husb.work.class=PrivateWorker,12-Husb.Income=06	NO	173	110	0.1151797603195739	0.07323568575233022	0.6358381502890174	
12-Husb.Income=06	01-H. owned	218	136	0.14513981358189082	0.09054593874833555	0.6238532110091743	
03-Vechicl.=2,12-Husb.Income=06	01-H. owned	147	100	0.09786950732356857	0.06657789613848203	0.6802721088435374	
01-H. owned,12-Husb.Income=06	03-Vechicl.=2	136	100	0.09054593874833555	0.06657789613848203	0.7352941176470589	
11-Wife.work.class=PrivateWorker,12-Husb.Income=06	01-H. owned	167	102	0.11118508655126498	0.06790945406125166	0.6107784431137725	
01-H. owned,12-Husb.Income=06	11-Wife.work.class=PrivateWorker	136	102	0.09054593874833555	0.06790945406125166	0.75	
01-H. owned,12-Husb.Income=06	10-Husb.work.class=PrivateWorker	136	102	0.09054593874833555	0.06790945406125166	0.75	
02-Det. house,12-Husb.Income=06	01-H. owned	139	122	0.09254327563249001	0.08122503328894808	0.8776978417266187	
01-H. owned,12-Husb.Income=06	02-Det. house	136	122	0.09054593874833555	0.08122503328894808	0.8970588235294118	
12-Husb.Income=06	02-Det. house	218	139	0.14513981358189082	0.09254327563249001	0.6376146788990825	
03-Vechicl.=2,12-Husb.Income=06	02-Det. house	147	101	0.09786950732356857	0.06724367509986684	0.6870748299319728	
02-Det. house,12-Husb.Income=06	03-Vechicl.=2	139	101	0.09254327563249001	0.06724367509986684	0.7266187050359713	
10-Husb.work.class=PrivateWorker,12-Husb.Income=06	02-Det. house	173	104	0.1151797603195739	0.0692410119840213	0.6011560693641619	
02-Det. house,12-Husb.Income=06	10-Husb.work.class=PrivateWorker	139	104	0.09254327563249001	0.0692410119840213	0.7482014388489209	
11-Wife.work.class=PrivateWorker,12-Husb.Income=06	02-Det. house	167	105	0.11118508655126498	0.06990679094540612	0.6287425149700598	
02-Det. house,12-Husb.Income=06	11-Wife.work.class=PrivateWorker	139	105	0.09254327563249001	0.06990679094540612	0.7553956834532374	
12-Husb.Income=06	03-Vechicl.=2	218	147	0.14513981358189082	0.09786950732356857	0.6743119266055045	
10-Husb.work.class=PrivateWorker,12-Husb.Income=06	03-Vechicl.=2	173	112	0.1151797603195739	0.07456724367509987	0.6473988439306358	
03-Vechicl.=2,12-Husb.Income=06	10-Husb.work.class=PrivateWorker	147	112	0.09786950732356857	0.07456724367509987	0.7619047619047619	
11-Wife.work.class=PrivateWorker,12-Husb.Income=06	03-Vechicl.=2	167	115	0.11118508655126498	0.07656458055925433	0.688622754491018	
03-Vechicl.=2,12-Husb.Income=06	11-Wife.work.class=PrivateWorker	147	115	0.09786950732356857	0.07656458055925433	0.782312925170068	
12-Husb.Income=06	11-Wife.work.class=PrivateWorker	218	167	0.14513981358189082	0.11118508655126498	0.7660550458715596	
11-Wife.work.class=PrivateWorker,12-Husb.Income=06	10-Husb.work.class=PrivateWorker	167	138	0.11118508655126498	0.09187749667110519	0.8263473053892215	
10-Husb.work.class=PrivateWorker,12-Husb.Income=06	11-Wife.work.class=PrivateWorker	173	138	0.1151797603195739	0.09187749667110519	0.7976878612716763	
12-Husb.Income=06	10-Husb.work.class=PrivateWorker	218	173	0.14513981358189082	0.1151797603195739	0.7935779816513762	
11-Wife.work.class=GovernmWorker,NO	03-Vechicl.=2	145	110	0.09653794940079893	0.07323568575233022	0.7586206896551724	
11-Wife.work.class=GovernmWorker	10-Husb.work.class=PrivateWorker	252	152	0.1677762982689747	0.10119840213049268	0.6031746031746031	
10-Husb.work.class=PrivateWorker,11-Wife.work.class=GovernmWorker	02-Det. house	152	100	0.10119840213049268	0.06657789613848203	0.6578947368421053	
10-Husb.work.class=PrivateWorker,11-Wife.work.class=GovernmWorker	03-Vechicl.=2	152	114	0.10119840213049268	0.0758988015978695	0.75	
03-Vechicl.=2,11-Wife.work.class=GovernmWorker	10-Husb.work.class=PrivateWorker	188	114	0.12516644474034622	0.0758988015978695	0.6063829787234043	
11-Wife.work.class=GovernmWorker	02-Det. house	252	169	0.1677762982689747	0.11251664447403462	0.6706349206349206	
03-Vechicl.=2,11-Wife.work.class=GovernmWorker	02-Det. house	188	130	0.12516644474034622	0.08655126498002663	0.6914893617021277	
02-Det. house,11-Wife.work.class=GovernmWorker	03-Vechicl.=2	169	130	0.11251664447403462	0.08655126498002663	0.7692307692307693	
02-Det. house,03-Vechicl.=2,11-Wife.work.class=GovernmWorker	01-H. owned	130	111	0.08655126498002663	0.07390146471371505	0.8538461538461538	
01-H. owned,03-Vechicl.=2,11-Wife.work.class=GovernmWorker	02-Det. house	131	111	0.08721704394141146	0.07390146471371505	0.8473282442748091	
01-H. owned,02-Det. house,11-Wife.work.class=GovernmWorker	03-Vechicl.=2	147	111	0.09786950732356857	0.07390146471371505	0.7551020408163265	
02-Det. house,11-Wife.work.class=GovernmWorker	01-H. owned	169	147	0.11251664447403462	0.09786950732356857	0.8698224852071006	
01-H. owned,11-Wife.work.class=GovernmWorker	02-Det. house	171	147	0.11384820239680427	0.09786950732356857	0.8596491228070176	
11-Wife.work.class=GovernmWorker	01-H. owned	252	171	0.1677762982689747	0.11384820239680427	0.6785714285714286	
03-Vechicl.=2,11-Wife.work.class=GovernmWorker	01-H. owned	188	131	0.12516644474034622	0.08721704394141146	0.6968085106382979	
01-H. owned,11-Wife.work.class=GovernmWorker	03-Vechicl.=2	171	131	0.11384820239680427	0.08721704394141146	0.7660818713450293	
11-Wife.work.class=GovernmWorker	03-Vechicl.=2	252	188	0.1677762982689747	0.12516644474034622	0.746031746031746	
03-Vechicl.=1	02-Apart.	265	168	0.17643142476697737	0.1118508655126498	0.6339622641509434	
03-Vechicl.=1,11-Wife.work.class=PrivateWorker	02-Apart.	185	112	0.12316910785619174	0.07456724367509987	0.6054054054054054	
02-Apart.,03-Vechicl.=1	11-Wife.work.class=PrivateWorker	168	112	0.1118508655126498	0.07456724367509987	0.6666666666666666	
02-Apart.,03-Vechicl.=1,11-Wife.work.class=PrivateWorker	01-H. not owned	112	108	0.07456724367509987	0.07190412782956059	0.9642857142857143	
01-H. not owned,03-Vechicl.=1,11-Wife.work.class=PrivateWorker	02-Apart.	142	108	0.09454061251664447	0.07190412782956059	0.7605633802816901	
01-H. not owned,02-Apart.,03-Vechicl.=1	11-Wife.work.class=PrivateWorker	161	108	0.10719041278295606	0.07190412782956059	0.6708074534161491	
03-Vechicl.=1,NO	02-Apart.	183	124	0.1218375499334221	0.08255659121171771	0.6775956284153005	
02-Apart.,03-Vechicl.=1	NO	168	124	0.1118508655126498	0.08255659121171771	0.7380952380952381	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker,NO	02-Apart.	153	106	0.10186418109187749	0.07057256990679095	0.6928104575163399	
02-Apart.,03-Vechicl.=1,NO	10-Husb.work.class=PrivateWorker	124	106	0.08255659121171771	0.07057256990679095	0.8548387096774194	
02-Apart.,03-Vechicl.=1,10-Husb.work.class=PrivateWorker	NO	144	106	0.09587217043941411	0.07057256990679095	0.7361111111111112	
02-Apart.,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,NO	01-H. not owned	106	100	0.07057256990679095	0.06657789613848203	0.9433962264150944	
01-H. not owned,03-Vechicl.=1,10-Husb.work.class=PrivateWorker,NO	02-Apart.	123	100	0.08189081225033289	0.06657789613848203	0.8130081300813008	
01-H. not owned,02-Apart.,03-Vechicl.=1,NO	10-Husb.work.class=PrivateWorker	118	100	0.07856191744340879	0.06657789613848203	0.847457627118644	
01-H. not owned,02-Apart.,03-Vechicl.=1,10-Husb.work.class=PrivateWorker	NO	137	100	0.09121171770972038	0.06657789613848203	0.7299270072992701	
02-Apart.,03-Vechicl.=1,NO	01-H. not owned	124	118	0.08255659121171771	0.07856191744340879	0.9516129032258065	
01-H. not owned,03-Vechicl.=1,NO	02-Apart.	148	118	0.0985352862849534	0.07856191744340879	0.7972972972972973	
01-H. not owned,02-Apart.,03-Vechicl.=1	NO	161	118	0.10719041278295606	0.07856191744340879	0.7329192546583851	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker	02-Apart.	224	144	0.14913448735019974	0.09587217043941411	0.6428571428571429	
02-Apart.,03-Vechicl.=1	10-Husb.work.class=PrivateWorker	168	144	0.1118508655126498	0.09587217043941411	0.8571428571428571	
02-Apart.,03-Vechicl.=1,10-Husb.work.class=PrivateWorker	01-H. not owned	144	137	0.09587217043941411	0.09121171770972038	0.9513888888888888	
01-H. not owned,03-Vechicl.=1,10-Husb.work.class=PrivateWorker	02-Apart.	172	137	0.11451398135818908	0.09121171770972038	0.7965116279069767	
01-H. not owned,02-Apart.,03-Vechicl.=1	10-Husb.work.class=PrivateWorker	161	137	0.10719041278295606	0.09121171770972038	0.8509316770186336	
02-Apart.,03-Vechicl.=1	01-H. not owned	168	161	0.1118508655126498	0.10719041278295606	0.9583333333333334	
01-H. not owned,03-Vechicl.=1	02-Apart.	205	161	0.13648468708388814	0.10719041278295606	0.7853658536585366	
03-Vechicl.=1	NO	265	183	0.17643142476697737	0.1218375499334221	0.690566037735849	
03-Vechicl.=1,NO	11-Wife.work.class=PrivateWorker	183	138	0.1218375499334221	0.09187749667110519	0.7540983606557377	
03-Vechicl.=1,11-Wife.work.class=PrivateWorker	NO	185	138	0.12316910785619174	0.09187749667110519	0.745945945945946	
03-Vechicl.=1,11-Wife.work.class=PrivateWorker,NO	01-H. not owned	138	111	0.09187749667110519	0.07390146471371505	0.8043478260869565	
01-H. not owned,03-Vechicl.=1,NO	11-Wife.work.class=PrivateWorker	148	111	0.0985352862849534	0.07390146471371505	0.75	
01-H. not owned,03-Vechicl.=1,11-Wife.work.class=PrivateWorker	NO	142	111	0.09454061251664447	0.07390146471371505	0.7816901408450704	
03-Vechicl.=1,11-Wife.work.class=PrivateWorker,NO	10-Husb.work.class=PrivateWorker	138	122	0.09187749667110519	0.08122503328894808	0.8840579710144928	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker,NO	11-Wife.work.class=PrivateWorker	153	122	0.10186418109187749	0.08122503328894808	0.7973856209150327	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	NO	163	122	0.1085219707057257	0.08122503328894808	0.7484662576687117	
03-Vechicl.=1,NO	01-H. not owned	183	148	0.1218375499334221	0.0985352862849534	0.8087431693989071	
01-H. not owned,03-Vechicl.=1	NO	205	148	0.13648468708388814	0.0985352862849534	0.7219512195121951	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker,NO	01-H. not owned	153	123	0.10186418109187749	0.08189081225033289	0.803921568627451	
01-H. not owned,03-Vechicl.=1,NO	10-Husb.work.class=PrivateWorker	148	123	0.0985352862849534	0.08189081225033289	0.831081081081081	
01-H. not owned,03-Vechicl.=1,10-Husb.work.class=PrivateWorker	NO	172	123	0.11451398135818908	0.08189081225033289	0.7151162790697675	
03-Vechicl.=1,NO	10-Husb.work.class=PrivateWorker	183	153	0.1218375499334221	0.10186418109187749	0.8360655737704918	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker	NO	224	153	0.14913448735019974	0.10186418109187749	0.6830357142857143	
03-Vechicl.=1	11-Wife.work.class=PrivateWorker	265	185	0.17643142476697737	0.12316910785619174	0.6981132075471698	
03-Vechicl.=1,11-Wife.work.class=PrivateWorker	01-H. not owned	185	142	0.12316910785619174	0.09454061251664447	0.7675675675675676	
01-H. not owned,03-Vechicl.=1	11-Wife.work.class=PrivateWorker	205	142	0.13648468708388814	0.09454061251664447	0.6926829268292682	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker,11-Wife.work.class=PrivateWorker	01-H. not owned	163	124	0.1085219707057257	0.08255659121171771	0.7607361963190185	
01-H. not owned,03-Vechicl.=1,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	142	124	0.09454061251664447	0.08255659121171771	0.8732394366197183	
01-H. not owned,03-Vechicl.=1,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	172	124	0.11451398135818908	0.08255659121171771	0.7209302325581395	
03-Vechicl.=1,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	185	163	0.12316910785619174	0.1085219707057257	0.8810810810810811	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	224	163	0.14913448735019974	0.1085219707057257	0.7276785714285714	
03-Vechicl.=1	01-H. not owned	265	205	0.17643142476697737	0.13648468708388814	0.7735849056603774	
03-Vechicl.=1,10-Husb.work.class=PrivateWorker	01-H. not owned	224	172	0.14913448735019974	0.11451398135818908	0.7678571428571429	
01-H. not owned,03-Vechicl.=1	10-Husb.work.class=PrivateWorker	205	172	0.13648468708388814	0.11451398135818908	0.8390243902439024	
03-Vechicl.=1	10-Husb.work.class=PrivateWorker	265	224	0.17643142476697737	0.14913448735019974	0.8452830188679246	
07-Wife:no college,08-Husb.:West Europe	10-Husb.work.class=PrivateWorker	136	102	0.09054593874833555	0.06790945406125166	0.75	
07-Wife:no college,08-Husb.:West Europe	11-Wife.work.class=PrivateWorker	136	111	0.09054593874833555	0.07390146471371505	0.8161764705882353	
01-H. owned,07-Wife:no college	03-Vechicl.=2	151	100	0.10053262316910785	0.06657789613848203	0.6622516556291391	
01-H. owned,07-Wife:no college	11-Wife.work.class=PrivateWorker	151	120	0.10053262316910785	0.07989347536617843	0.7947019867549668	
02-Det. house,07-Wife:no college,11-Wife.work.class=PrivateWorker	01-H. owned	126	100	0.08388814913448735	0.06657789613848203	0.7936507936507936	
01-H. owned,07-Wife:no college,11-Wife.work.class=PrivateWorker	02-Det. house	120	100	0.07989347536617843	0.06657789613848203	0.8333333333333334	
01-H. owned,02-Det. house,07-Wife:no college	11-Wife.work.class=PrivateWorker	123	100	0.08189081225033289	0.06657789613848203	0.8130081300813008	
01-H. owned,07-Wife:no college,11-Wife.work.class=PrivateWorker	10-Husb.work.class=PrivateWorker	120	101	0.07989347536617843	0.06724367509986684	0.8416666666666667	
01-H. owned,07-Wife:no college,10-Husb.work.class=PrivateWorker	11-Wife.work.class=PrivateWorker	123	101	0.08189081225033289	0.06724367509986684	0.8211382113821138	
